67,05/23/10,09:00:00,MLB,FGRN,4,
67,05/23/10,09:00:00,MLB,FO2P,1,
67,05/23/10,09:00:00,MLB,FOGO,10,
67,05/23/10,09:00:00,MLB,FLG,1,
67,05/23/10,09:00:00,MLB,FR2D,5,
67,05/23/10,09:00:00,MLB,FRM,R,
68,05/23/10,10:00:00,MLNR,FGRN,5,
68,05/23/10,10:00:00,MLNR,FO2P,7,
68,05/23/10,10:00:00,MLNR,FLG,7,
68,05/23/10,10:00:00,MLNR,FR2D,7,
68,05/23/10,10:00:00,MLNR,FRM,7,
69,05/23/10,11:00:00,MWG,FGBD,2,
69,05/23/10,11:00:00,MWG,FGRN,2,
69,05/23/10,11:00:00,MWG,FO2P,2,
69,05/23/10,11:00:00,MWG,FLG,2,
69,05/23/10,11:00:00,MWG,FR2D,5,
69,05/23/10,11:00:00,MWG,FRM,1,
70,05/23/10,12:00:00,MND,FGBD,1,
70,05/23/10,12:00:00,MND,FGRN,11,
70,05/23/10,12:00:00,MND,FO2P,7,
70,05/23/10,12:00:00,MND,FLG,7,
70,05/23/10,12:00:00,MND,FR2D,7,
70,05/23/10,12:00:00,MND,FRM,7,
71,05/23/10,13:00:00,MBOD,FNYO,R,
71,05/23/10,13:00:00,MBOD,FYR,R,
71,05/23/10,13:00:00,MBOD,FGRN,4,
71,05/23/10,13:00:00,MBOD,FO2P,5,
71,05/23/10,13:00:00,MBOD,FLG,2,
71,05/23/10,13:00:00,MBOD,FR2D,4,
71,05/23/10,13:00:00,MBOD,FRM,5,
72,05/23/10,14:00:00,M2M,FGRN,3,
72,05/23/10,14:00:00,M2M,FLG,R,
72,05/23/10,14:00:00,M2M,FR2D,2,
73,05/25/10,08:30:00,MDBR,FYR,1,
73,05/25/10,08:30:00,MDBR,FGBD,3,
73,05/25/10,08:30:00,MDBR,FGRN,5,
73,05/25/10,08:30:00,MDBR,FO2P,4,
73,05/25/10,08:30:00,MDBR,FOGO,3,
73,05/25/10,08:30:00,MDBR,FLG,5,
73,05/25/10,08:30:00,MDBR,FR2D,6,
73,05/25/10,08:30:00,MDBR,FRM,6,
74,05/25/10,10:00:00,MND,FYR,R,
74,05/25/10,10:00:00,MND,FGBD,2,
74,05/25/10,10:00:00,MND,FGRN,7,
74,05/25/10,10:00:00,MND,FO2P,7,
74,05/25/10,10:00:00,MND,FLG,8,
74,05/25/10,10:00:00,MND,FR2D,6,
74,05/25/10,10:00:00,MND,FRM,8,
75,05/25/10,11:00:00,MDMG,FGRN,R,
75,05/25/10,11:00:00,MDMG,FO2P,2,
75,05/25/10,11:00:00,MDMG,FOGO,R,
75,05/25/10,11:00:00,MDMG,FLG,R,
75,05/25/10,11:00:00,MDMG,FR2D,2,
75,05/25/10,11:00:00,MDMG,FRM,R,
76,05/25/10,12:00:00,MLNR,FGRN,1,
76,05/25/10,12:00:00,MLNR,FO2P,5,
76,05/25/10,12:00:00,MLNR,FLG,3,
76,05/25/10,12:00:00,MLNR,FR2D,2,
76,05/25/10,12:00:00,MLNR,FRM,3,
77,05/25/10,13:00:00,MBDY,FNYO,R,
77,05/25/10,13:00:00,MBDY,FGRN,5,
77,05/25/10,13:00:00,MBDY,FO2P,6,
77,05/25/10,13:00:00,MBDY,FOGO,2,
77,05/25/10,13:00:00,MBDY,FLG,6,
77,05/25/10,13:00:00,MBDY,FR2D,6,
77,05/25/10,13:00:00,MBDY,FRM,6,
78,05/25/10,14:00:00,MLB,FGBD,R,
78,05/25/10,14:00:00,MLB,FGRN,3,
78,05/25/10,14:00:00,MLB,FO2P,5,
